original_text,sarcasm_score,performance_sentiment,price_sentiment,quality_sentiment,features_sentiment
This was a Christmas gift that not only did my daughter enjoy but my husband did as well. His first time seeing the moon in a telescope and it did not disappoint. We have already looked into meteor showers for this year so we can enjoy even more of our universe.,0.44304072856903076,0.0,0.0,0.0,0.0
Cellphone,0.44607895612716675,0.0,0.0,0.0,0.0
These did not work at all. It took literal hours to transfer 5gb of data. Then they doubled my files somehow and I ended up with more than I uploaded? Not worth the time or investment.,0.44228920340538025,0.0,-1.0,0.0,0.0
"So I bought this watch for my 14 year old because they still have a tendency to lose things. :) When I tell you this watch is so much like the Galaxy watch, but more than half the price. She loved the color and I was the cool Mom this year. I would definitely purchase again!!!",0.4484696388244629,0.0,0.5,0.0,0.0
The size is not even close to what’s advertise it did not fit the laptop,0.4497009217739105,0.0,0.0,0.0,0.0
"While the the system sounds fine and is attractive to the eye, the remote's functionality is limited and the operating system is clunky. Worse, at roughly six months it started rejecting CDs or having trouble ejecting them. The system has also shut down mid-play. Multiple emails to the support department have gone unanswered. I would not recommend this unit to anyone.",0.44494491815567017,0.0,0.0,0.0,-0.5
"Comes in handy,easy to use,but the ear piece don’t fit mines",0.44419556856155396,0.0,0.0,0.0,0.0
"Love this product!  Excellent sound.  We’ve been wanting a quality machine that loaded more than one CD and had great sound…we made a good choice.  Nice medium price range…not the cheapest, not the most expensive!",0.4461483657360077,0.0,0.5,1.0,0.0
I use a heavy duty otter box case to protect my phone. Because of the low profile joint on the cord in the part that plugs into the phone it doesn't reach far enough in to actually plug into my phone. I find this very frustrating. I'll have to find another option and order a new product.🙄,0.44677436351776123,0.0,0.0,0.0,0.0
Looks good.  It's durable.  A feature that is good and bad.  The little band that keep the extra bit of belt down moves.  For the most part it stays put.  But occasionally I have to fiddle with it.,0.4458632469177246,0.0,0.0,0.5,0.0
The chargers were a great price and work great. I love the long length.,0.44673269987106323,0.0,1.0,0.0,0.0
One of the best monitors to get if you’re new to good gaming monitors.,0.44355830550193787,0.0,0.0,0.0,0.0
"I find it a bit annoying to have to physically plug my phone into the car's aux connector and for just a few bucks, this unit solves that.  The music quality seems to be identical to plugging it in.  I just leave the audio plug *and* a power converter plugged into it so I don't have to worry about recharging.",0.4440847635269165,0.0,0.0,0.0,0.0
This tablet comes preloaded with everything I will use! It is bigger and faster than my other tablet!,0.4479700028896332,1.0,0.0,0.0,0.0
"You'll have 50ms to 100ms lag on switch, and wired would not work even after updating.<br /><br />If you play smash or any fighters on switch stay away.",0.44282084703445435,0.0,0.0,0.0,0.0
PoS can't recharge because the USB receiver connector detached from its base inside the mouse after a couple of charges so NO GO!,0.44901856780052185,0.0,0.0,0.0,0.0
Used to connect to monitors to one laptop and worked well.,0.445885568857193,0.0,0.0,0.0,0.0
"Very, very cute. My pharmacy staff loved them!",0.44859468936920166,0.0,0.0,0.0,0.0
"This is probably the best case I have ever owned for any device. I returned the Apple case because of what I got for the high price, just two flaps. I also returned a Spigen case which was disappointing because I’ve bought a number of Spigen’s and this is the first time I have ever returned a Spigen. The tolerances for this case are utterly precise, which brings up my only negative. The power/fingerprint button is utterly even with the case. I prefer a more tactile power button. However pressing the power button has turned the unit on every time and the same with the fingerprint sensor. I think it’s just a matter of getting used to the case, a small price to pay for the protection this case affords. If you’re looking for a light case then skip this one, it’s fairly heavy but for me worth it. The case has raised edges, incredibly solid yet rubberized as is the whole case. I can’t comment on a pen or the stand as I always use a case with the front flap in the back position. To end, a solid case worth the money.",0.4472012221813202,0.0,0.0,0.0,0.0
I absolutely love them!,0.4467664062976837,0.0,0.0,0.0,0.0
"They work, but the sound is very poor. No bass at all. There is hardly any noise cancellation.",0.4463037848472595,0.0,0.0,0.0,0.0
Excellent charger without any issues. Recommended.,0.4431150555610657,0.0,0.0,0.0,0.0
Well worth the money. Makes streaming a pleasure with simplicity,0.44955185055732727,0.0,1.0,0.0,0.0
"When I bought these they were some of the best affordable cables I could find. They work great for audio and sometimes I like the braided shell, but other times it adds too much friction and isn't as comfortable to grab as regular cable insulation. 🤷‍♂️",0.44465208053588867,0.0,0.0,0.0,0.0
Used to make custom speaker covers. Easy to work with.,0.44307196140289307,0.0,0.0,0.0,0.0
Sound quality sun par,0.44575193524360657,0.0,0.0,1.0,0.0
"These walkie talkies are about what I expected. They are small and sturdy, easy to operate/maintain and also a bit impressive in the range department as I was able to hear thru them clearly after covering a large separate distance in the woods. The sound was at times very clear, and at others a bit fuzzy but never distorted beyond comprehension. Channel surfing did seem to clear up the static in most cases and the option to change to a clearer channel reliably is a great touch. Small form factor and simple user interface are also big pros here since the less you have to take with you, the better. Spending alot of time deep in the woods makes having a non-cellular form of communication much more practical and these suit that notion as well as any others.",0.4446506202220917,0.0,0.0,0.5,0.5
I’d be concerned about reliability with this product. It was fairly easy to set up with the app. It sounded good and was easy to use. After a week the unit wouldn’t power up anymore. Glad it was still within the return window to send the unit back. Going to try a different brand.,0.44552353024482727,0.0,0.0,0.0,0.0
I’ve used it a handful of times and it just gave out.,0.4436780512332916,0.0,0.0,0.0,0.0
I love the pretty soft pink. It's really comfy. But I was hoping it would have more noise cancelling.,0.4456882178783417,0.0,0.0,0.0,0.0
Easy to set up  quality materials.  Quick delivery,0.4460619390010834,0.0,0.0,1.0,0.0
Good,0.4477798640727997,0.0,0.0,0.0,0.0
It look cheap it was not what I expected. I could have just use my white cloth.,0.44462069869041443,0.0,-0.5,0.0,0.0
